Id,LotFrontage,LotArea,LotShape,LandContour,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,log_price,Bsmt_magnitude,Remod_diff,MSSubClass_encoded,Neighborhood_encoded,MSZoning_encoded,HouseStyle_encoded,LotConfig_encoded,Condition1_encoded,BldgType_encoded,MoSold_encoded,YrSold_encoded,SaleType_encoded,SaleCondition_encoded,Attchd,Detchd,other_garage,RFn,Unf,Fin,Reg,IR1,other_lots,Gable,Hip,other_roofs
1110,107.0,11362,IR1,Lvl,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,42.0,8,6,PConc,10,6,4,10,1039,0,0,797,1836,GasA,10,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,8,7,Typ,1,Attchd,2004.0,Fin,3,862,6,6,Y,125,185,0,0,0,0,0,280000,12.542544882151386,15.905973720586866,4,12.089473958411261,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.067377413860319,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
1112,80.0,10480,Reg,Lvl,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,660.0,6,6,CBlock,6,6,2,8,403,0,0,400,803,GasA,6,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,6,8,Typ,1,Attchd,1976.0,RFn,2,483,6,6,Y,0,69,0,0,0,0,0,205000,12.230765258120545,11.832159566199232,32,12.367219037365144,12.104733533593551,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.154898366543211,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,0,1,0
1113,73.0,7100,IR1,Lvl,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,0.0,6,6,CBlock,6,6,2,10,708,0,0,108,816,GasA,6,Y,FuseA,816,0,0,816,1,0,1,0,2,1,6,5,Typ,0,Detchd,1957.0,Unf,1,308,6,6,Y,0,0,0,0,0,0,0,129900,11.77452020265869,13.30413469565007,49,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,0,1,0,1,0,0
1114,66.0,8923,Reg,Lvl,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,6,CBlock,6,6,2,6,643,0,0,365,1008,GasA,8,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,8,6,Typ,0,Attchd,1953.0,Unf,1,240,6,6,Y,0,18,0,0,0,0,0,134500,11.809319478024031,10.63014581273465,1,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
1115,90.0,5400,Reg,Lvl,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,0.0,6,8,CBlock,6,6,2,4,415,0,0,418,833,GasA,10,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,8,4,Typ,0,Detchd,1955.0,Unf,1,326,6,6,Y,0,0,0,0,0,0,0,117000,11.669929213779893,9.591663046625438,6,12.089473958411261,11.739992352169574,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1116,93.0,12085,Reg,Lvl,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,328.0,8,6,PConc,10,6,2,10,1004,0,0,730,1734,GasA,10,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,10,7,Typ,1,Attchd,2007.0,RFn,3,928,6,6,Y,0,0,0,0,0,0,0,318000,12.669806661762314,15.524174696260024,0,12.089473958411261,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.105024451611023,12.074906013798504,12.472694032476259,12.459862860584252,1,0,0,1,0,0,1,0,0,0,1,0
1118,57.0,9764,IR1,Lvl,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,CBlock,6,6,2,6,702,0,0,192,894,GasA,10,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,8,5,Typ,0,Attchd,1967.0,RFn,2,450,6,6,Y,0,0,0,0,0,0,0,130000,11.77528972943772,10.63014581273465,5,12.089473958411261,11.820504356412277,12.122790588337043,12.044707822362533,12.089728672151255,11.867578305258728,12.076290736193817,11.996026721745856,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
1119,85.0,13825,Reg,Lvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,0.0,6,8,CBlock,6,6,2,0,0,0,0,533,533,GasA,6,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,6,6,Min2,0,BuiltIn,1958.0,RFn,1,300,6,6,Y,280,34,0,0,0,0,0,140000,11.84939770159144,8.774964387392123,21,11.989014170828927,11.820504356412277,12.122790588337043,11.968285821256705,12.03858282628616,12.07938068505317,12.076290736193817,12.136763844011679,12.058892507914289,12.01580906774792,12.028866723037432,0,0,1,1,0,0,1,0,0,1,0,0
1120,70.0,7560,Reg,Lvl,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,6,6,CBlock,6,6,2,2,369,0,0,671,1040,GasA,6,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,6,6,Typ,0,Attchd,1959.0,RFn,1,286,6,6,Y,140,0,252,0,0,0,0,133700,11.803353763090035,8.94427190999916,47,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
1121,59.0,8263,Reg,Bnk,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,0.0,6,6,BrkTil,6,6,2,0,0,0,0,1012,1012,GasA,6,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,6,6,Typ,1,Detchd,1920.0,Unf,1,308,6,6,Y,0,22,112,0,0,0,0,118400,11.681824001432043,8.717797887081348,57,11.504578088058537,11.481589810450474,11.730064516463871,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1122,84.0,10084,Reg,Lvl,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,196.0,8,6,PConc,8,6,6,10,24,0,0,1528,1552,GasA,10,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,8,7,Typ,0,Attchd,2005.0,RFn,3,782,6,6,Y,144,20,0,0,0,0,0,212900,12.26857785088157,15.362291495737216,0,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.472694032476259,12.459862860584252,1,0,0,1,0,0,1,0,0,1,0,0
1126,60.0,10434,Reg,Lvl,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,0.0,6,6,CBlock,6,6,2,0,0,0,0,1005,1005,GasA,6,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,4,5,Typ,1,Detchd,1977.0,Unf,2,672,4,4,Y,0,0,0,0,0,0,0,115000,11.652687407345388,8.717797887081348,54,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.105024451611023,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1127,53.0,3684,Reg,Lvl,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,130.0,8,6,PConc,8,6,2,0,0,0,0,1373,1373,GasA,10,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,8,7,Typ,1,Attchd,2007.0,Fin,3,660,6,6,Y,143,20,0,0,0,0,0,174000,12.066810578196666,10.198039027185569,2,12.211076913552303,12.153207734963805,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,12.040721736780858,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,0,1,0
1128,182.0,14572,IR3,Lvl,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,6,10,1300,0,0,230,1530,GasA,10,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,8,7,Typ,1,Attchd,2004.0,Fin,3,630,6,6,Y,144,36,0,0,0,0,0,259000,12.464583340681674,15.394804318340652,3,12.089473958411261,12.1580578762094,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.105024451611023,12.074906013798504,12.01580906774792,11.859964156291879,1,0,0,0,0,1,0,0,1,0,1,0
1129,59.0,11796,IR1,Lvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,6,0,0,0,0,847,847,GasA,10,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,8,8,Typ,1,BuiltIn,2004.0,Fin,2,434,6,6,Y,100,48,0,0,0,0,0,215000,12.2783933071098,11.661903789690601,2,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.01580906774792,12.028866723037432,0,0,1,0,0,1,0,1,0,1,0,0
1130,60.0,7200,Reg,Lvl,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,180.0,6,6,CBlock,8,6,8,10,936,0,0,0,936,GasA,6,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,6,4,Typ,0,Detchd,1980.0,Unf,2,672,6,6,Y,49,0,0,0,0,0,0,140000,11.84939770159144,16.278820596099706,27,11.867771952964134,11.739992352169574,11.730064516463871,11.805607702153624,12.03858282628616,12.07938068505317,11.867771952964134,12.07779547308771,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1131,65.0,7804,Reg,Lvl,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,0.0,6,6,BrkTil,6,6,2,6,622,0,0,500,1122,GasA,6,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,8,7,Min2,2,Detchd,1981.0,Unf,2,576,6,6,Y,431,44,0,0,0,0,0,135000,11.813030057420567,10.63014581273465,59,11.831932669447502,11.831304367561023,12.122790588337043,11.828828956657523,12.03858282628616,12.07938068505317,12.076290736193817,12.136763844011679,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1133,90.0,9900,Reg,Lvl,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,6,BrkTil,6,6,4,0,0,0,0,1008,1008,GasW,6,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,4,8,Typ,0,Detchd,1930.0,Unf,1,205,4,6,N,0,48,0,0,0,0,0,117500,11.67419361256635,9.38083151964686,57,11.960115358769507,11.739992352169574,11.730064516463871,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1134,80.0,9828,IR1,Lvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,2,10,584,0,0,544,1128,GasA,10,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,8,8,Typ,1,Attchd,1995.0,RFn,2,466,6,6,Y,0,155,0,0,0,0,0,239500,12.386308695833106,14.2828568570857,14,12.367219037365144,12.110175412743665,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.040721736780858,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
1135,57.0,8773,IR1,HLS,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,PConc,8,6,6,0,0,0,0,916,916,GasA,8,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,6,7,Typ,1,Attchd,1997.0,Fin,2,460,6,6,Y,100,38,0,0,0,0,0,169000,12.037653993905211,11.661903789690601,10,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
1136,60.0,6180,Reg,Lvl,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,6,BrkTil,6,6,2,0,0,0,0,960,960,GasA,6,N,SBrkr,986,0,0,986,0,0,1,0,2,1,6,5,Typ,1,Detchd,1926.0,Unf,1,180,6,6,Y,0,128,0,0,0,0,0,102000,11.532728092266408,8.717797887081348,57,11.504578088058537,11.777799561019519,11.730064516463871,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1137,80.0,9600,Reg,Lvl,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,CBlock,6,6,2,6,280,0,0,752,1032,GasA,6,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,6,6,Typ,0,Attchd,1950.0,Unf,1,288,6,6,Y,0,0,96,0,0,0,0,119000,11.686878772093667,10.583005244258363,58,11.831932669447502,11.886403966176834,12.122790588337043,11.828828956657523,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.058892507914289,12.01580906774792,11.809537935756566,1,0,0,0,1,0,1,0,0,1,0,0
1140,98.0,8731,IR1,Lvl,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,0.0,6,4,BrkTil,6,6,2,6,645,0,0,270,915,GasA,6,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,6,6,Maj1,1,Detchd,1972.0,Unf,2,495,6,6,Y,0,0,216,0,126,0,0,144000,11.877568578558138,10.583005244258363,57,11.504578088058537,11.777799561019519,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,0,1,0,1,0,0
1141,60.0,7350,Reg,Lvl,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,0.0,6,6,CBlock,6,6,4,8,852,0,0,100,952,GasA,6,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,6,4,Typ,0,Detchd,1988.0,Unf,2,840,6,6,Y,0,0,0,0,0,0,0,139000,11.842229212112828,12.36931687685298,57,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.040721736780858,12.058892507914289,11.759445652670344,11.809537935756566,0,1,0,0,1,0,1,0,0,1,0,0
1143,77.0,9965,Reg,Lvl,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,340.0,8,6,PConc,10,6,8,10,1150,0,0,316,1466,GasA,10,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,8,11,Typ,1,BuiltIn,2006.0,RFn,3,1052,6,6,Y,125,144,0,0,0,0,0,424870,12.959538518762063,17.349351572897472,0,12.367219037365144,12.170908828873328,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.074906013798504,12.472694032476259,12.459862860584252,0,0,1,1,0,0,1,0,0,0,1,0
1145,60.0,12180,Reg,Lvl,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,4,BrkTil,8,6,2,6,348,0,0,324,672,Grav,4,N,FuseA,672,252,0,924,1,0,1,0,2,1,4,5,Typ,0,Detchd,1941.0,Unf,1,280,6,6,Y,0,0,0,0,0,0,0,80000,11.289781913656018,11.874342087037917,60,11.729185964866886,11.778669791045626,12.122790588337043,11.828828956657523,12.03858282628616,12.07938068505317,11.714744405230311,12.08974542005515,12.04297054076434,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
1146,52.0,6240,Reg,Lvl,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,BrkTil,6,6,2,0,0,0,0,1042,1042,GasA,10,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,6,8,Typ,1,Detchd,1928.0,Unf,1,225,6,6,Y,0,0,0,0,0,0,0,149000,11.911701584927597,8.717797887081348,56,11.831932669447502,11.777799561019519,11.730064516463871,11.828828956657523,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.055883004723798,12.01580906774792,11.859964156291879,0,1,0,0,1,0,1,0,0,1,0,0
1148,75.0,12000,Reg,Bnk,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,CBlock,6,6,2,4,275,0,0,429,704,GasA,10,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,4,7,Typ,1,Attchd,1941.0,Unf,1,234,6,6,Y,0,0,0,0,0,0,0,174500,12.069680020624618,9.591663046625438,59,11.960115358769507,12.167423136162336,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
1150,50.0,9000,Reg,Lvl,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,0.0,6,8,PConc,6,6,2,8,624,0,0,26,650,GasA,10,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,6,7,Typ,0,Detchd,1930.0,Unf,2,324,6,6,Y,0,0,0,0,0,0,0,143000,11.870599909242044,11.874342087037917,21,11.960115358769507,11.739992352169574,11.730064516463871,12.195885308690835,12.03858282628616,11.763515826644689,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,0,1,0
1151,57.0,8280,IR1,Lvl,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,0.0,6,6,CBlock,6,6,2,0,0,0,0,932,932,GasA,10,Y,FuseA,932,0,0,932,0,0,1,0,2,1,8,4,Typ,1,Attchd,1950.0,Unf,1,306,6,6,Y,0,0,214,0,0,0,0,124000,11.728036844587175,8.717797887081348,57,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.105024451611023,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,1,0,0,1,0,1,0,0
1152,134.0,17755,Reg,Lvl,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,132.0,6,6,CBlock,6,6,2,6,176,0,0,1290,1466,GasA,6,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,4,6,Typ,2,Attchd,1959.0,Fin,2,528,6,6,Y,0,140,0,0,100,0,0,149900,11.917723684090689,10.583005244258363,47,12.089473958411261,11.778669791045626,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.105024451611023,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,1,0,0
1153,90.0,14115,IR1,Lvl,6,7,1956,2004,Gable,CompShg,Stone,Stone,0.0,6,6,PConc,6,6,2,8,296,10,547,230,1073,GasA,10,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,10,6,Typ,1,Attchd,1956.0,Fin,2,470,6,6,Y,0,0,280,0,0,0,0,230000,12.345834587905333,15.491933384829668,2,12.089473958411261,12.167423136162336,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,11.809537935756566,1,0,0,0,0,1,0,1,0,1,0,0
1156,90.0,10768,IR1,Lvl,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,0.0,8,8,CBlock,8,6,8,8,1157,0,0,280,1437,GasA,6,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,8,6,Typ,1,Attchd,1976.0,RFn,2,528,6,6,Y,0,21,0,0,180,0,0,218000,12.292250341771226,15.132745950421556,3,12.089473958411261,12.429550291790944,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
1157,85.0,9350,Reg,Lvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,0.0,6,8,PConc,6,6,8,8,633,0,0,586,1219,GasA,8,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,8,6,Typ,1,Attchd,1965.0,RFn,2,502,6,6,Y,0,92,0,96,0,0,0,179900,12.100156419938624,14.177446878757825,9,11.989014170828927,11.886403966176834,12.122790588337043,11.968285821256705,12.03858282628616,12.07938068505317,12.076290736193817,12.038127315141127,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
1158,34.0,5001,IR1,Lvl,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,166.0,8,6,PConc,8,6,2,10,904,0,0,410,1314,GasA,10,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,8,6,Typ,1,Attchd,2008.0,RFn,2,626,6,6,Y,172,62,0,0,0,0,0,230000,12.345834587905333,14.317821063276353,1,12.211076913552303,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,11.803165769535276,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
1159,92.0,11932,Reg,Lvl,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,186.0,8,6,PConc,8,6,2,0,0,0,0,1580,1580,GasA,10,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,8,7,Typ,0,Attchd,2008.0,RFn,3,830,6,6,Y,0,24,0,0,0,0,0,235128,12.367885325692589,10.198039027185569,0,12.089473958411261,12.318596663339227,12.122790588337043,12.044707822362533,12.089728672151255,11.867578305258728,12.076290736193817,12.040721736780858,12.058892507914289,11.8476971142878,12.459862860584252,1,0,0,1,0,0,1,0,0,1,0,0
1160,76.0,9120,Reg,Lvl,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,270.0,8,6,CBlock,6,6,2,8,442,0,0,459,901,GasA,6,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,8,8,Typ,1,Attchd,1974.0,RFn,2,540,8,6,Y,0,69,0,0,0,0,0,185000,12.128111104060462,11.832159566199232,34,12.367219037365144,12.104733533593551,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,0,1,0
1161,24.0,2280,Reg,Lvl,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,6,6,CBlock,8,6,2,8,311,0,0,544,855,GasA,4,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,6,7,Typ,1,Attchd,1978.0,Unf,2,440,6,6,Y,26,0,0,0,0,0,0,146000,11.891361900690473,12.96148139681572,32,11.803563837581251,11.880382854567797,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,11.803165769535276,12.08974542005515,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
1163,109.0,8724,Reg,Lvl,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,CBlock,8,6,2,6,492,0,0,402,894,GasA,8,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,6,5,Typ,1,Attchd,1968.0,Fin,2,450,6,6,Y,0,0,0,0,0,0,0,129000,11.76756768334381,11.832159566199232,39,12.089473958411261,11.820504356412277,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,1,0,0
1164,60.0,12900,Reg,Lvl,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,0.0,6,6,CBlock,8,6,6,10,1198,0,0,0,1198,GasA,6,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,6,6,Typ,0,CarPort,1969.0,Unf,2,400,4,6,Y,120,0,0,0,0,0,0,108959,11.598726943661342,15.491933384829668,39,11.867771952964134,11.820504356412277,12.122790588337043,11.805607702153624,12.03858282628616,11.867578305258728,11.867771952964134,12.044744404451235,12.058892507914289,12.01580906774792,11.817035834467289,0,0,1,0,1,0,1,0,0,1,0,0
1166,79.0,9541,IR1,Lvl,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,268.0,8,6,PConc,8,6,2,0,0,0,0,1502,1502,GasA,10,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,8,7,Typ,0,Attchd,2009.0,RFn,2,644,6,6,Y,0,114,0,0,0,0,0,233170,12.359523080243038,10.198039027185569,0,12.089473958411261,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.154898366543211,12.04822541334727,12.472694032476259,12.459862860584252,1,0,0,1,0,0,0,1,0,1,0,0
1167,64.0,10475,IR1,Lvl,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,72.0,8,6,PConc,8,6,6,0,0,0,0,1694,1694,GasA,10,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,8,7,Typ,0,Attchd,2008.0,RFn,3,776,6,6,Y,160,33,0,0,0,0,0,245350,12.41044104151805,11.661903789690601,2,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.03852729172279,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
1168,58.0,10852,IR1,Lvl,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,PConc,8,6,2,10,786,0,0,173,959,GasA,10,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,6,7,Typ,1,Attchd,2000.0,Fin,2,472,6,6,Y,0,38,0,0,0,0,0,173000,12.061046873479915,14.317821063276353,6,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.03858282628616,12.075675004637136,12.076290736193817,12.03852729172279,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
1169,120.0,13728,Reg,Lvl,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,0.0,6,6,CBlock,6,6,2,4,626,0,0,501,1127,GasA,10,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,8,7,Typ,2,Basment,1935.0,Unf,2,540,6,6,Y,0,0,0,0,90,0,0,235000,12.367340793126296,9.591663046625438,22,11.960115358769507,11.778669791045626,12.122790588337043,12.195885308690835,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,0,0,1,0,1,0,1,0,0,0,1,0
